uid,question,golden_answer,source_ids,golden_doc_chunks,golden_triples,is_generated_with,topic_entity_id,topic_entity_value,hops,based_on_template,use_case,retrieval_operation,semi-typed,updated template,graph_representation,answer_format,answer_type,condition_type,used_in_reduced,notes
01eda5c4-cd52-423f-aac8-30301a4b19e2,How many threats to validity does the paper with the title 'DesignDiff: Continuously Modeling Software Design Difference from Code Revisions' discuss?,The number of threats to validity discussed in the paper with the title 'DesignDiff: Continuously Modeling Software Design Difference from Code Revisions' is two.,"['10.1109/ICSA47634.2020.00025', '10.1109/ICSA47634.2020.00025']",,"['(R869440:Threat to Validity, internal validity, L1522264:True)', '(R869440:Threat to Validity, construct validity, L1522262:True)']",publication_subgraph_strategy,R659055,Software Architecture and Design,5,How many threats to validity does the paper with the title '[Metadata: paper title]' have?,2,counting,True,How many threats to validity does the paper with the title '[Metadata: paper title]' discuss?,multi fact,simple,quantitative,named entity,True,
057b5edf-93b9-4377-8b8f-75ae4c84a8b6,"What is the number of validity threats discussed in 'An Architecture for Decentralized, Collaborative, and Autonomous Robots'?","The number of validity threats discussed in 'An Architecture for Decentralized, Collaborative, and Autonomous Robots' is two.","['10.1109/ICSA.2018.00017', '10.1109/ICSA.2018.00017']",,"['(R871528:Threat to Validity, external validity, L1526627:True)', '(R871528:Threat to Validity, internal validity, L1526626:True)']",publication_subgraph_strategy,R871523,"An Architecture for Decentralized, Collaborative, and Autonomous Robots",4,How many threats to validity does the paper with the title '[Metadata: paper title]' have?,2,counting,False,What is the number of validity threats discussed in '[Metadata: paper title]'?,multi fact,simple,quantitative,named entity,False,
34b512a3-42b8-4696-89e7-be878211580f,How many evaluation methods does the paper with the title 'Continuous Architecture: Towards the Goldilocks Zone and Away from Vicious Circles' have?,The number of evaluation methods that the paper with the title 'Continuous Architecture: Towards the Goldilocks Zone and Away from Vicious Circles' has is one.,['10.1109/ICSA.2019.00022'],,"['(R873785:Evaluation Method Entity, Name, L1531225:Focus Group)']",publication_subgraph_strategy,R873775,Continuous Architecture: Towards the Goldilocks Zone and Away from Vicious Circles,6,How many evaluation methods does the paper with the title '[Metadata: paper title]' have?,2,counting,True,How many evaluation methods does the paper with the title '[Metadata: paper title]' have?,single fact,simple,quantitative,named entity,False,
6cd19fef-1eca-4941-b8a4-c6bd1c9902ac,What is the number of evaluation methods that have been used for the evaluation in 'Microservice Architecture in Reality: An Industrial Inquiry'?,"The paper contains one evaluation method, which is Interview.",['10.1109/ICSA.2019.00014'],,"['(R870198:Evaluation Method Entity, Name, L1523876:Interview)']",publication_subgraph_strategy,R870188,Microservice Architecture in Reality: An Industrial Inquiry,6,How many evaluation methods does the paper with the title '[Metadata: paper title]' have?,2,counting,False,What is the number of evaluation methods that have been used for the evaluation in '[Metadata: paper title]'?,single fact,simple,quantitative,named entity,False,
fcad33f8-09fc-4c67-a44a-495cf93be0c0,Which properties were evaluated in the paper with the title 'Monolith Migration Complexity Tuning Through the Application of Microservices Patterns'? Rank the properties in descending alphabetical order.,"The properties that were evaluated in the paper with the title 'Monolith Migration Complexity Tuning Through the Application of Microservices Patterns' are Satisfaction and Functional Suitability, ranked in descending alphabetical order.","['10.1007/978-3-030-58923-3_3', '10.1007/978-3-030-58923-3_3']",,"['(R872498:Property, Name, L1528636:Satisfaction)', '(R872496:Property, Name, L1528634:Functional Suitability)']",publication_subgraph_strategy,R659055,Software Architecture and Design,7,Which sub-properties were evaluated in the paper with the title '[Metadata: paper title]'? Rank them in descending alphabetical order.,2,ranking,True,Which properties were evaluated in the paper with the title '[Metadata: paper title]'? Rank the properties in descending alphabetical order.,multi fact,enumerative,named entity,named entity,True,
973f39b3-53cf-43b7-83cd-3a411fe22898,List the properties that have been evaluated in 'Constructing a Shared Infrastructure for Software Architecture Analysis and Maintenance'. Rank the properties in descending alphabetical order.,"The properties that have been evaluated in 'Constructing a Shared Infrastructure for Software Architecture Analysis and Maintenance', ranked in descending alphabetical order, are: usability and effectiveness.","['10.1109/ICSA51549.2021.00022', '10.1109/ICSA51549.2021.00022']",,"['(R871686:Property, Name, L1526944:Effectiveness)', '(R871688:Property, Name, L1526946:Usability)']",publication_subgraph_strategy,R871674,Constructing a Shared Infrastructure for Software Architecture Analysis and Maintenance,6,"Which sub-properties does the publication '[Metadata: paper title]' have, ranked in descending alphabetical order?",2,ranking,False,List the properties that have been evaluated in '[Metadata: paper title]'. Rank the properties in descending alphabetical order.,multi fact,enumerative,named entity,named entity,False,
aad55265-6344-4c2d-b45e-5bcaef64d0b0,Which threats to validity does the paper with the title 'Continuous Integration Impediments in Large-Scale Industry Projects' discuss? Rank the threats to validity in descending alphabetical order.,"The threats to validity that the paper with the title 'Continuous Integration Impediments in Large-Scale Industry Projects' discusses, ranked in descending alphabetical order, are internal validity, external validity, and construct validity.","['10.1109/ICSA.2017.11', '10.1109/ICSA.2017.11', '10.1109/ICSA.2017.11']",,"['(R868574:Threat to Validity, construct validity, L1520395:True)', '(R868574:Threat to Validity, internal validity, L1520397:True)', '(R868574:Threat to Validity, external validity, L1520398:True)']",publication_subgraph_strategy,R659055,Software Architecture and Design,5,"Which threats to validity does the publication '[Metadata: paper title]' have, ranked in descending alphabetical order?",2,ranking,True,Which threats to validity does the paper with the title '[Metadata: paper title]' discuss? Rank the threats to validity in descending alphabetical order.,multi fact,enumerative,named entity,named entity,False,
df61b1b2-71e8-4dbc-8ba0-5c840d7d795c,Which validity threats are discussed in 'Architectural Security Weaknesses in Industrial Control Systems (ICS) an Empirical Study Based on Disclosed Software Vulnerabilities'? Rank them in reverse alphabetical order.,"The validity threats discussed in 'Architectural Security Weaknesses in Industrial Control Systems (ICS) an Empirical Study Based on Disclosed Software Vulnerabilities', ranked in reverse alphabetical order, are internal validity, external validity, and construct validity.","['10.1109/ICSA.2019.00012', '10.1109/ICSA.2019.00012', '10.1109/ICSA.2019.00012']",,"['(R870758:Threat to Validity, internal validity, L1525047:True)', '(R870758:Threat to Validity, external validity, L1525048:True)', '(R870758:Threat to Validity, construct validity, L1525045:True)']",publication_subgraph_strategy,R870753,Architectural Security Weaknesses in Industrial Control Systems (ICS) an Empirical Study Based on Disclosed Software Vulnerabilities,4,"Which threats to validity does the publication '[Metadata: paper title]' have, ranked in descending alphabetical order?",2,ranking,False,Which validity threats are discussed in '[Metadata: paper title]'? Rank them in reverse alphabetical order.,multi fact,enumerative,named entity,named entity,False,
90c11fd9-663f-4a90-ab34-29b7e67499f0,What are the evaluation methods used by the paper with the title 'Model-Based Analysis of Microservice Resiliency Patterns' compared to the evaluation methods applied in the paper with the title 'Supporting Architectural Decision Making on Data Management in Microservice Architectures'?,"The evaluation methods used by the paper with the title 'Model-Based Analysis of Microservice Resiliency Patterns' compared to the evaluation methods applied in the paper with the title 'Supporting Architectural Decision Making on Data Management in Microservice Architectures' are as follows: the paper 'Model-Based Analysis of Microservice Resiliency Patterns' uses Technical Experiment as its evaluation method, whereas the paper 'Supporting Architectural Decision Making on Data Management in Microservice Architectures' applies Grounded Theory as its evaluation method.","['10.1109/ICSA47634.2020.00019', '10.1007/978-3-030-29983-5_2']",,"['(R869869:Evaluation Method Entity, Name, L1523172:Technical Experiment)', '(R872990:Evaluation Method Entity, Name, L1529620:Grounded Theory)']",publication_subgraph_strategy,R659055,Software Architecture and Design,7,What are the names of the evaluation methods used by the paper with the title '[paper title 1]' compared to the methods applied in the paper with the title '[paper title 2]'?,2,comparative,True,What are the evaluation methods used by the paper with the title '[Metadata: paper title]' compared to the evaluation methods applied in the paper with the title '[Metadata: paper title]'?,multi fact,explanatory,"description, named entity",named entity,True,
a0a0cd4a-6ddc-470e-9d49-68bf90f4a0ec,Compare the evaluation method used in 'A Blockchain-Based Micro Economy Platform for Distributed Infrastructure Initiatives' with the method used in 'Integrating Statistical Response Time Models in Architectural Performance Models'.,"The evaluation method used in 'A Blockchain-Based Micro Economy Platform for Distributed Infrastructure Initiatives' is 'Case Study', while the evaluation method used in 'Integrating Statistical Response Time Models in Architectural Performance Models' is 'Technical Experiment'.","['10.1109/ICSA.2018.00010', '10.1109/ICSA.2019.00016']",,"['(R874694:Evaluation Method Entity, Name, L1533153:Case Study)', '(R872204:Evaluation Method Entity, Name, L1528004:Technical Experiment)']",publication_subgraph_strategy,R659055,Software Architecture and Design,7,What evaluation methods does the paper [paper_title_1] use compared to the paper [paper_title_2]?,2,comparative,False,Compare the evaluation method used in '[Metadata: paper title]' with the method used in '[Metadata: paper title]'.,multi fact,explanatory,"description, named entity",named entity,False,
